Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
2020TGAP;24;AK;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Déchets" Établissement en Guadeloupe, Martinique ou Réunion;;910987;
2020TGAP;24;AL;CCI;C889.7111.01;NON;TBX;Valeur;Déclaration de la TGAP "Déchets" Établissement en Guyane ou Mayotte;;910988;
2020TGAP;24;AM;CCI;C889.7111.01;NON;TBX;Valeur;Case à cocher demande de remboursement de l'excédent - Solde;;910704;
2020TGAP;24;AN;MOA;C516.5004.01;NON;;Valeur;Montant du remboursement demandé - solde;Montant entier sans décimale;910705;
2020TGAP;24;AO;NAD;C080.3036.01;NON;;Designation;Nom du demandeur - TGAP;;910706;
2020TGAP;24;AO;NAD;C080.3036.02;NON;;DesignationSuite1;Prénom du demandeur - TGAP;;910707;
2020TGAP;24;AO;NAD;C080.3036.03;NON;;DesignationSuite2;Qualité du demandeur - TGAP;;910708;
2020TGAP;24;AP;FII;C078.3192.01;NON;;TitulaireDesignation;Compte Bancaire : Titulaire du compte;;910710;
2020TGAP;24;AP;FII;C078.3192.02;NON;;TitulaireDesignationSuite;Compte Bancaire : Titulaire du compte Suite;;910711;
2020TGAP;24;AP;FII;C078.3194.01;NON;;Iban;Compte Bancaire : IBAN;;910712;
2020TGAP;24;AP;FII;C088.3433.01;NON;;Bic;Compte Bancaire : BIC;;910723;
2020TGAP;24;BA;QTY;C186.6060.01;NON;;Valeur;Produits avec teneur en phosphate inférieure à 5% du poids - Quantité;Quantité avec 3 décimales;910587;
2020TGAP;24;BB;QTY;C186.6060.01;NON;;Valeur;Produits avec teneur en phosphate comprise entre 5% et 30% du poids - Quantité;Quantité avec 3 décimales;910588;
2020TGAP;24;BC;QTY;C186.6060.01;NON;;Valeur;Produits avec teneur en phosphate supérieure à 30% du poids - Quantité;Quantité avec 3 décimales;910589;
2020TGAP;24;CA;MOA;C516.5004.01;NON;;Valeur;Produits avec teneur en phosphate inférieure à 5% du poids - Taxe;Montant avec 2 décimales;910590;
2020TGAP;24;CB;MOA;C516.5004.01;NON;;Valeur;Produits avec teneur en phosphate comprise entre 5% et 30% du poids - Taxe;Montant avec 2 décimales;910591;
2020TGAP;24;CC;MOA;C516.5004.01;NON;;Valeur;Produits avec teneur en phosphate supérieure à 30% du poids - Taxe;Montant avec 2 décimales;910592;
2020TGAP;24;DA;MOA;C516.5004.01;NON;;Valeur;Montant suspendu - Lessives;Montant entier sans décimale;910586;
2020TGAP;24;DB;MOA;C516.5004.01;NON;;Valeur;TOTAL TGAP "Lessives et préparations assimilées" - Taxe;Montant entier sans décimale;910592;A
2020TGAP;24;EA;QTY;C186.6060.01;NON;;Valeur;Première livraison de matériaux d'extraction - Quantité;Quantité entière sans décimale;910600;
2020TGAP;24;EB;QTY;C186.6060.01;NON;;Valeur;Première utilisation de matériaux d'extraction - Quantité;Quantité entière sans décimale;910601;
2020TGAP;24;FA;MOA;C516.5004.01;NON;;Valeur;Première livraison de matériaux d'extraction - Taxe;Montant avec 2 décimales;910602;
2020TGAP;24;FB;MOA;C516.5004.01;NON;;Valeur;Première utilisation de matériaux d'extraction - Taxe;Montant avec 2 décimales;910603;
2020TGAP;24;GA;MOA;C516.5004.01;NON;;Valeur;Montant suspendu - Matériaux d'extraction;Montant entier sans décimale;910599;
2020TGAP;24;GB;MOA;C516.5004.01;NON;;Valeur;Total "Matériaux d'extraction" - Taxe;Montant entier sans décimale;910604;B
2020TGAP;24;HA;CCI;C889.7111.01;NON;MDD;Valeur;Acide chlorhydrique - Mode de détermination;;910615;
2020TGAP;24;HB;CCI;C889.7111.01;NON;MDD;Valeur;Arsenic - Mode de détermination;;910616;
2020TGAP;24;HC;CCI;C889.7111.01;NON;MDD;Valeur;Benzène - Mode de détermination;;610617;
2020TGAP;24;HD;CCI;C889.7111.01;NON;MDD;Valeur;Cadmium - Mode de détermination;;910618;
2020TGAP;24;HE;CCI;C889.7111.01;NON;MDD;Valeur;Chrome - Mode de détermination;;910619;
2020TGAP;24;HF;CCI;C889.7111.01;NON;MDD;Valeur;Cuivre - Mode de détermination;;910620;
2020TGAP;24;HG;CCI;C889.7111.01;NON;MDD;Valeur;Hydrocarbures aromatiques polycycliques - Mode de détermination;;910621;
2020TGAP;24;HH;CCI;C889.7111.01;NON;MDD;Valeur;Hydrocarbures non méthaniques solvants et COV - Mode de détermination;;910622;
2020TGAP;24;HI;CCI;C889.7111.01;NON;MDD;Valeur;Mercure - Mode de détermination;;910623;
2020TGAP;24;HJ;CCI;C889.7111.01;NON;MDD;Valeur;Nickel - Mode de détermination;;910624;
2020TGAP;24;HK;CCI;C889.7111.01;NON;MDD;Valeur;Oxydes d'azote et autres composés oxygénés de l'azote - Mode de détermination;;910625;
2020TGAP;24;HL;CCI;C889.7111.01;NON;MDD;Valeur;Oxydes de soufre et autres composés soufrés - Mode de détermination;;910626;
2020TGAP;24;HM;CCI;C889.7111.01;NON;MDD;Valeur;Plomb - Mode de détermination;;910627;
2020TGAP;24;HN;CCI;C889.7111.01;NON;MDD;Valeur;Poussières totales en suspension - Mode de détermination;;910628;
2020TGAP;24;HO;CCI;C889.7111.01;NON;MDD;Valeur;Protoxyde d'azote - Mode de détermination;;910629;
2020TGAP;24;HP;CCI;C889.7111.01;NON;MDD;Valeur;Sélénium - Mode de détermination;;910630;
2020TGAP;24;HQ;CCI;C889.7111.01;NON;MDD;Valeur;Vanadium - Mode de détermination;;910631;
2020TGAP;24;HR;CCI;C889.7111.01;NON;MDD;Valeur;Zinc - Mode de détermination;;910632;
2020TGAP;24;IA;QTY;C186.6060.01;NON;;Valeur;Acide chlorhydrique - Quantité;Quantité avec 3 décimales;910633;
2020TGAP;24;IB;QTY;C186.6060.01;NON;;Valeur;Arsenic - Quantité;Quantité avec 3 décimales;910634;
2020TGAP;24;IC;QTY;C186.6060.01;NON;;Valeur;Benzène - Quantité;Quantité avec 3 décimales;910635;
2020TGAP;24;ID;QTY;C186.6060.01;NON;;Valeur;Cadmium - Quantité;Quantité avec 3 décimales;910636;
2020TGAP;24;IE;QTY;C186.6060.01;NON;;Valeur;Chrome - Quantité;Quantité avec 3 décimales;910637;
2020TGAP;24;IF;QTY;C186.6060.01;NON;;Valeur;Cuivre - Quantité;Quantité avec 3 décimales;910638;
2020TGAP;24;IG;QTY;C186.6060.01;NON;;Valeur;Hydrocarbures aromatiques polycycliques - Quantité;Quantité avec 3 décimales;910639;
2020TGAP;24;IH;QTY;C186.6060.01;NON;;Valeur;Hydrocarbures non méthaniques solvants et COV - Quantité;Quantité avec 3 décimales;910640;
2020TGAP;24;II;QTY;C186.6060.01;NON;;Valeur;Mercure - Quantité;Quantité avec 3 décimales;910641;
2020TGAP;24;IJ;QTY;C186.6060.01;NON;;Valeur;Nickel - Quantité;Quantité avec 3 décimales;610642;
2020TGAP;24;IK;QTY;C186.6060.01;NON;;Valeur;Oxydes d'azote et autres composés oxygénés de l'azote - Quantité;Quantité avec 3 décimales;910643;
2020TGAP;24;IL;QTY;C186.6060.01;NON;;Valeur;Oxydes de soufre et autres composés soufrés - Quantité;Quantité avec 3 décimales;910644;
2020TGAP;24;IM;QTY;C186.6060.01;NON;;Valeur;Plomb - Quantité;Quantité avec 3 décimales;910645;
2020TGAP;24;IN;QTY;C186.6060.01;NON;;Valeur;Poussières totales en suspension - Quantité;Quantité avec 3 décimales;910646;
2020TGAP;24;IO;QTY;C186.6060.01;NON;;Valeur;Protoxyde d'azote - Quantité;Quantité avec 3 décimales;910647;
2020TGAP;24;IP;QTY;C186.6060.01;NON;;Valeur;Sélénium - Quantité;Quantité avec 3 décimales;910648;
2020TGAP;24;IQ;QTY;C186.6060.01;NON;;Valeur;Vanadium - Quantité;Quantité avec 3 décimales;910649;
2020TGAP;24;IR;QTY;C186.6060.01;NON;;Valeur;Zinc - Quantité;Quantité avec 3 décimales;910650;
2020TGAP;24;JA;MOA;C516.5004.01;NON;;Valeur;Acide chlorhydrique - Taxe;Montant avec 2 décimales;910651;
2020TGAP;24;JB;MOA;C516.5004.01;NON;;Valeur;Arsenic - Taxe;Montant avec 2 décimales;910652;
2020TGAP;24;JC;MOA;C516.5004.01;NON;;Valeur;Benzène - Taxe;Montant avec 2 décimales;910653;
2020TGAP;24;JD;MOA;C516.5004.01;NON;;Valeur;Cadmium - Taxe;Montant avec 2 décimales;910654;
2020TGAP;24;JE;MOA;C516.5004.01;NON;;Valeur;Chrome - Taxe;Montant avec 2 décimales;910655;
2020TGAP;24;JF;MOA;C516.5004.01;NON;;Valeur;Cuivre - Taxe;Montant avec 2 décimales;910656;
2020TGAP;24;JG;MOA;C516.5004.01;NON;;Valeur;Hydrocarbures aromatiques polycycliques - Taxe;Montant avec 2 décimales;910657;
2020TGAP;24;JH;MOA;C516.5004.01;NON;;Valeur;Hydrocarbures non méthaniques solvants et COV - Taxe;Montant avec 2 décimales;910658;
2020TGAP;24;JI;MOA;C516.5004.01;NON;;Valeur;Mercure - Taxe;Montant avec 2 décimales;910659;
2020TGAP;24;JJ;MOA;C516.5004.01;NON;;Valeur;Nickel - Taxe;Montant avec 2 décimales;910660;
2020TGAP;24;JK;MOA;C516.5004.01;NON;;Valeur;Oxydes d'azote et autres composés oxygénés de l'azote - Taxe;Montant avec 2 décimales;910661;
2020TGAP;24;JL;MOA;C516.5004.01;NON;;Valeur;Oxydes de soufre et autres composés soufrés - Taxe;Montant avec 2 décimales;910662;
2020TGAP;24;JM;MOA;C516.5004.01;NON;;Valeur;Plomb - Taxe;Montant avec 2 décimales;910663;
2020TGAP;24;JN;MOA;C516.5004.01;NON;;Valeur;Poussières totales en suspension - Taxe;Montant avec 2 décimales;910664;
2020TGAP;24;JO;MOA;C516.5004.01;NON;;Valeur;Protoxyde d'azote - Taxe;Montant avec 2 décimales;910665;
2020TGAP;24;JP;MOA;C516.5004.01;NON;;Valeur;Sélénium - Taxe;Montant avec 2 décimales;910666;
2020TGAP;24;JQ;MOA;C516.5004.01;NON;;Valeur;Vanadium - Taxe;Montant avec 2 décimales;910667;
2020TGAP;24;JR;MOA;C516.5004.01;NON;;Valeur;Zinc - Taxe;Montant avec 2 décimales;910668;
2020TGAP;24;KA;MOA;C516.5004.01;NON;;Valeur;TGAP "Émissions polluantes" - Taxe;Montant entier sans décimale;910687;C
2020TGAP;24;KC;RFF;C506.1154.01;OUI;;Valeur;NIC de l'établissement;;910608;
2020TGAP;24;KD;MOA;C516.5004.01;OUI;;Valeur;Total brut "Émissions polluantes" - Établissement;Montant entier sans décimale;910609;
2020TGAP;24;KE;MOA;C516.5004.01;OUI;;Valeur;Dons effectués entre la date limite de dépôt du solde précédent et la date limite de dépôt de l'acompte - Établissement;Montant entier sans décimale;910610;
2020TGAP;24;KF;MOA;C516.5004.01;OUI;;Valeur;Dons effectués entre la date limite de dépôt de l'acompte et la date limite de dépôt du présent solde - Établissement;Montant entier sans décimale;910611;
2020TGAP;24;KG;CCI;C889.7111.01;OUI;MDR;Valeur;Mode de déduction retenu - Établissement;;910612;
2020TGAP;24;KH;MOA;C516.5004.01;OUI;;Valeur;Dons à déduire - Établissement;Montant entier sans décimale;910613;
2020TGAP;24;KI;MOA;C516.5004.01;OUI;;Valeur;Total net "Émissions polluantes" - Établissement;Montant entier sans décimale;910614;
2020TGAP;24;KJ;MOA;C516.5004.01;NON;;Valeur;Dons effectués entre la date limite de dépôt du solde précédent et la date limite de dépôt de l'acompte;Montant entier sans décimale;910688;D1
2020TGAP;24;KK;MOA;C516.5004.01;NON;;Valeur;Dons effectués entre la date limite de dépôt de l'acompte et la date limite de dépôt du présent solde;Montant entier sans décimale;910689;D2
2020TGAP;24;KL;MOA;C516.5004.01;NON;;Valeur;Dons calculés à déduire;Montant entier sans décimale;910690;D
2020TGAP;24;KM;MOA;C516.5004.01;NON;;Valeur;Total net TGAP "Émissions polluantes";Montant entier sans décimale;910691;
2020TGAP;24;LA;QTY;C186.6060.01;NON;;Valeur;Déchets utilisés pour une valorisation comme matière - Exemptions;Quantité entière sans décimale;910990;
2020TGAP;24;LB;QTY;C186.6060.01;NON;;Valeur;Déchets de matériaux de construction et d'isolation contenant de l'amiante - Exemptions;Quantité entière sans décimale;910991;
2020TGAP;24;LC;QTY;C186.6060.01;NON;;Valeur;Déchets générés par une catastrophe naturelle - Exemptions;Quantité entière sans décimale;910992;
2020TGAP;24;LD;QTY;C186.6060.01;NON;;Valeur;Déchets non dangereux réceptionnés dans les installations de co-incinération - Exemptions;Quantité entière sans décimale;910993;
2020TGAP;24;LE;QTY;C186.6060.01;NON;;Valeur;Déchets préparés sous forme de combustible solide de récupération (CSR) - Exemptions;Quantité entière sans décimale;910994;
2020TGAP;24;LF;QTY;C186.6060.01;NON;;Valeur;Résidus dangereux issus de déchets taxés ayant fait l'objet d'un traitement thermique - Exemptions;Quantité entière sans décimale;910995;
2020TGAP;24;LG;QTY;C186.6060.01;NON;;Valeur;Résidus non dangereux qu'il n'est pas possible techniquement de valoriser - Exemptions;Quantité entière sans décimale;910996;
2020TGAP;24;LH;QTY;C186.6060.01;NON;;Valeur;Déchets relevant du champ de la TICPE - Exemptions;Quantité entière sans décimale;910997;
2020TGAP;24;LI;QTY;C186.6060.01;NON;;Valeur;Hydrocarbures faisant l'objet d'un traitement thermique sans faire l'objet d'une combustion en vue de leur valorisation - Exemptions;Quantité entière sans décimale;910998;
2020TGAP;24;LJ;QTY;C186.6060.01;NON;;Valeur;Déchets qui ne se décomposent pas;Quantité entière sans décimale;910999;
2020TGAP;24;LK;QTY;C186.6060.01;NON;;Valeur;Déchets dont la valorisation matière est interdite ou dont l'élimination est prescrite - Exemptions;Quantité entière sans décimale;910100;
2020TGAP;24;LL;QTY;C186.6060.01;NON;;Valeur;Déchets en provenance d'un dépôt non autorisé de déchets abandonnés réceptionnés dans les installations appropriées - Exemptions;Quantité entière sans décimale;910101;
2020TGAP;24;LM;QTY;C186.6060.01;NON;;Valeur;[Déchets en provenance d'une installation qui n'est plus exploitée depuis le 1er janvier 1999 - Exemptions] (Quantité entière sans décimale) OU [Déchets en provenance d'une installation de stockage qui n'est plus exploitée depuis le 1er janvier 1999 et qui ne relève pas de l'exemption prévue au 1 quincecies-c du II de l'article 266 sexies (1 quindecies-a)] (Quantité entière sans décimale);;910102;
2020TGAP;24;LN;QTY;C186.6060.01;NON;;Valeur;[Déchets en provenance d'une installation qui est exploitée au 1er janvier 1999] (Quantité entière sans décimale) OU [Déchets en provenance d'une installation de stockage autorisée où les déchets transférés ont été préalablement réceptionnés, dont l'exploitation a cessé entre le 1er janvier 1999 et la date de ce transfert et qui ne relève pas de l'exemption prévue au 1 quincecies-c du II de l'article 266 sexies (1 quindecies-b)] (Quantité entière sans décimale);;910103;
2020TGAP;24;LO;QTY;C186.6060.01;NON;;Valeur;Déchets en vue de les transformer;Quantité entière sans décimale;910104;
2020TGAP;24;LP;QTY;C186.6060.01;NON;;Valeur;Installations exclusivement utilisées pour les déchets que l'exploitant produit - Exemptions;Quantité entière sans décimale;910105;
2020TGAP;24;LQ;QTY;C186.6060.01;NON;;Valeur;Installations d'injection d'effluents industriels placées hors du champ de la taxe - Exemptions;Quantité entière sans décimale;910106;
2020TGAP;24;LR;CCI;C889.7111.01;NON;TBX;Valeur;Seuil de 450 € par établissement, coche un, au moins un établissement concerné;;911292;
2020TGAP;24;LS;QTY;C186.6060.01;NON;;Valeur;Déchets dangereux de résidus issus du traitement de déchets réceptionnés par des installations de stockage de déchets dangereux (1 septdecies);Quantité entière sans décimale;912851;
2020TGAP;24;LT;QTY;C186.6060.01;NON;;Valeur;Déchets en provenance d'un dépôt situé à moins de 100 mètres du trait de côte dans une zone soumise à érosion ou dans une zone de submersion marine potentielle (1 quindecies-c);Quantité entière sans décimale;913277;
2020TGAP;24;LU;QTY;C186.6060.01;NON;;Valeur;Déchets radioactifs métalliques issus d'une valorisation de matière radioactive (1 octodecies);Quantité entière sans décimale;913278;
2020TGAP;24;MA;QTY;C186.6060.01;NON;;Valeur;Réception de déchets dans une installation de stockage de déchets non dangereux non autorisée - Métropole - Quantité;Quantité avec 3 décimales;911007;
2020TGAP;24;MB;QTY;C186.6060.01;NON;;Valeur;Réception de déchets dans une installation de stockage de déchets non dangereux autorisée : valorisation énergétique de plus de 75% du biogaz capté - Métropole - Quantité;Quantité avec 3 décimales;911008;
2020TGAP;24;MC;QTY;C186.6060.01;NON;;Valeur;Réception de déchets dans une installation de stockage de déchets non dangereux autorisée : casier méthode bioréacteur - Métropole - Quantité;Quantité avec 3 décimales;911009;
2020TGAP;24;MD;QTY;C186.6060.01;NON;;Valeur;Réception de déchets dans une installation de stockage de déchets non dangereux autorisée : valorisation énergétique de plus de 75% du biogaz capté et mode bioréacteur - Métropole - Quantité;Quantité avec 3 décimales;911010;
