Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
3517BCA12A;23;WB;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - incinération des déchets;;912349;
3517BCA12A;23;WC;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - hydraulique au fil de l'eau;;912350;
3517BCA12A;23;WD;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - TAC gaz;;912351;
3517BCA12A;23;WE;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - géothermie;;912352;
3517SCA12;23;AA;MOA;C516.5004.01;NON;;Valeur;Taxe sur certains services fournis par les grandes entreprises du secteur numérique (TSN) au taux de 3% - Montant dû au titre de la publicité (b);;909837;93
3517SCA12;23;AB;MOA;C516.5004.01;OUI;;Valeur;Contribution sur les eaux minérales naturelles (CGI, art. 1582) (calcul par commune);;909865;91
3517SCA12;23;AC;CCI;C889.7111.01;OUI;COM;Valeur;Numéro de la commune bénéficiaire de la contribution sur les eaux minérales naturelles;;909866;91
3517SCA12;23;AD;QTY;C186.6060.01;OUI;;Valeur;Nombre d'hectolitres relatif à la contribution sur les eaux minérales naturelles;;909867;91
3517SCA12;23;AE;MOA;C516.5004.01;NON;;Valeur;TOTAL Contribution sur les eaux minérales naturelles (CGI, art. 1582);;909868;92
3517SCA12;23;AF;MOA;C516.5004.01;NON;;Valeur;Taxe sur certains services fournis par les grandes entreprises du secteur numérique (TSN) au taux de 3%;;910212;93
3517SCA12;23;AG;MOA;C516.5004.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - Montant de la taxe;;910213;
3517SCA12;23;AH;MOA;C516.5004.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - Montant de la taxe;;910214;
3517SCA12;23;AJ;MOA;C516.5004.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - Montant de la taxe;;910215;
3517SCA12;23;AK;MOA;C516.5004.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - Montant de la taxe;;910216;
3517SCA12;23;AL;MOA;C516.5004.01;NON;;Valeur;Prélèvements sur les paris sportifs en ligne au profit de l'Etat au taux de 33,7 % (CGI, art. 302 bis ZH);;910217;76A
3517SCA12;23;AM;MOA;C516.5004.01;NON;;Valeur;Prélèvements sur les paris sportifs en ligne au profit des organismes de sécurité sociale au taux de 10,6 % (CSS, art. L137-21);;910218;77A
3517SCA12;23;AN;MOA;C516.5004.01;NON;;Valeur;Prélèvements sur les paris sportifs en ligne au profit de l'agence nationale du sport (ANS) au taux de 10,6 % (CGI, art. 1609 tricies);;910219;78A
3517SCA12;23;AP;MOA;C516.5004.01;NON;;Valeur;Prélèvements sur les paris sportifs commercialisés en réseau physique de distribution au profit de l'Etat au taux de 27,9 % (CGI, art. 302 bis ZH);;910220;76B
3517SCA12;23;AQ;MOA;C516.5004.01;NON;;Valeur;Prélèvements sur les paris sportifs commercialisés en réseau physique de distribution au profit des organismes de sécurité sociale au taux de 6,6 % (CSS, art. L137-21);;910221;77B
3517SCA12;23;AR;MOA;C516.5004.01;NON;;Valeur;Prélèvements sur les paris sportifs commercialisés en réseau physique de distribution au profit de l'agence nationale du sport (ANS) au taux de 6,6 % (CGI, art. 1609 tricies);;910222;78B
3517SCA12;23;AS;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvements sur les paris sportifs en ligne;;910223;76A
3517SCA12;23;AT;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvements sur les paris sportifs commercialisés en réseau physique de distribution;;910224;76B
3517SCA12;23;AV;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit 13 % sur les produits pétroliers : base HT;;910574;9A
3517SCA12;23;AW;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit 13 % sur les produits pétroliers : taxe due;;910575;9A
3517SCA12;23;AX;MOA;C516.5004.01;NON;;Valeur;Total de la taxe annuelle à l'essieu due (1a + 1b + 2a + 2b + 3);;910778;70A
3517SCA12;23;AY;MOA;C516.5004.01;NON;;Valeur;3-Remorques de la catégorie O4 - Montant de la taxe;;910238;
3517SCA12;23;AZ;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - Nombre de véhicules;Quantité entière, sans décimale;911496;
3517SCA12;23;BA;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - Nombre de véhicules;Quantité entière, sans décimale;911497;
3517SCA12;23;BB;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - Nombre de véhicules;Quantité entière, sans décimale;911498;
3517SCA12;23;BC;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC inférieur à 27 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911501;
3517SCA12;23;BD;MOA;C516.5004.01;NON;;Valeur;Taxe sur les émissions de polluants atmosphériques due au titre de 2022 (CGI, art. 1010);;911630;70C
3517SCA12;23;BF;QTY;C186.6060.01;NON;;Valeur;Nombre de véhicules relevant du nouveau dispositif d'immatriculation (depuis le 1er mars 2020);;911714;
3517SCA12;23;BG;MOA;C516.5004.01;NON;;Valeur;Taxe sur le transport maritime de passagers dans certains territoires côtiers - Embarquement ou débarquement en Corse (CIBS, art. L423-57 et suivants) - Taxe;;912233;45B
3517SCA12;23;BH;MOA;C516.5004.01;NON;;Valeur;Remboursement de reliquat de TIC demandé;;912242;Y5
3517SCA12;23;BJ;MOA;C516.5004.01;NON;;Valeur;Total des taxes intérieures de consommation dues;;912247;Z5
3517SCA12;23;BK;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - solaire;;912344;
3517SCA12;23;CA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;5ème zone de 512 c;100447;
3517SCA12;23;CA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;4ème zone de 512 c;100547;
3517SCA12;23;CA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c;100548;
3517SCA12;23;CA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;2ème zone de 512 c;100549;
3517SCA12;23;CA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;1ère zone de 512 c;100550;
3517SCA12;23;CB;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - Nombre de véhicules;Quantité entière, sans décimale;911499;
3517SCA12;23;CC;QTY;C186.6060.01;NON;;Valeur;1-Véhicules à moteur isolés - PTAC supérieur ou égal à 27 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911502;
3517SCA12;23;CE;MOA;C516.5004.01;NON;;Valeur;Taxe sur les produits phytopharmaceutiques au taux de 0,9 %;;911664;
3517SCA12;23;CF;QTY;C186.6060.01;NON;;Valeur;Nombre de véhicules ne relevant pas du nouveau dispositif d'immatriculation: (réception européenne, dont la première mise en circulation est intervenue à compter du 1er juin 2004 et non utilisés par le redevable avant le 1er janvier 2006);;911715;
3517SCA12;23;CG;MOA;C516.5004.01;NON;;Valeur;Taxe spéciale due en cas de non-respect de l'engagement de conserver pendant 5 ans les parts de fonds commun de placement à risques ou de fonds professionnels de capital investissement (art. 209-0-A du CGI);;912234;4M
3517SCA12;23;CH;MOA;C516.5004.01;NON;;Valeur;TICFE - Taxe due;;912244;
3517SCA12;23;CJ;MOA;C516.5004.01;NON;;Valeur;Total de la contribution sur la rente infra-marginale de la production d'électricité (lignes a à q);;912268;44A
3517SCA12;23;CK;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - biogaz;;912345;
3517SCA12;23;DA;MOA;C516.5004.01;NON;;Valeur;Taxe sur les excédents de provision des entreprises d'assurances de dommages (CGI, art, 235 ter X);;904075;4F
3517SCA12;23;DB;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ordres annulés dans le cadre d'opérations à haute fréquence (CGI, art. 235 ter ZD bis);;904076;4L
3517SCA12;23;EA;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - Achats en franchise;;100104;01
3517SCA12;23;EB;MOA;C516.5004.01;NON;;Valeur;Montant des exportations hors communauté européenne non imposables;;100075;02
3517SCA12;23;EC;MOA;C516.5004.01;NON;;Valeur;Autres opérations non imposables;;100076;03
3517SCA12;23;ED;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables, livraisons intra-communautaires - ventes B to B;;100077;04
3517SCA12;23;EE;MOA;C516.5004.01;NON;;Valeur;Ventes à distance au profit de particuliers (consommateurs finaux) - ventes B to C;;908450;3A
3517SCA12;23;EF;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100139;06
3517SCA12;23;EG;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires imposable (France métropolitaine ou DOM), hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires, aux anciens taux : base HT;;100144;10
3517SCA12;23;EH;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts) Base hors taxe;;900774;AC
3517SCA12;23;EJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier base HT;;100082;09
3517SCA12;23;EK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal 20 % sur les produits pétroliers : base HT;;910572;5B
3517SCA12;23;EL;MOA;C516.5004.01;NON;;Valeur;Opérations imposables cessions d'immobilisations, base hors taxe;;100146;11
3517SCA12;23;EM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - livraisons à soi-même, base hors taxe;;100148;12
3517SCA12;23;EN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - Autres opérations imposables, base hors taxe;;100160;13
3517SCA12;23;ER;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - Mises à la consommation de produits pétroliers;;910764;3B
3517SCA12;23;EU;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux normal, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100167;07
3517SCA12;23;EV;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;100165;08
3517SCA12;23;EW;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux normal de 20%, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : base HT;;904071;5A
3517SCA12;23;EX;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid non imposables en France;;100122;4D
3517SCA12;23;EY;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid imposables en France, base hors taxe;;100121;AA
3517SCA12;23;EZ;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts), taxe due;;900775;AC
3517SCA12;23;FA;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en metropole (Base HT) (ligne blanche);;900097;6D
3517SCA12;23;FB;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en metropole (Taxe due) (ligne blanche);;900098;6D
3517SCA12;23;FC;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux dans les DOM (Base HT) (ligne blanche);;900099;8B
3517SCA12;23;FD;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux dans les DOM (Taxe due) (ligne blanche);;900100;8B
3517SCA12;23;FF;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100140;06
3517SCA12;23;FG;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires imposable (France métropolitaine ou DOM), hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires, aux anciens taux : taxe due;;100145;10
3517SCA12;23;FJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier taxe due;;100083;09
3517SCA12;23;FK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal 20 % sur les produits pétroliers : taxe due;;910573;5B
3517SCA12;23;FL;MOA;C516.5004.01;NON;;Valeur;Opérations imposables cessions d'immobilisations, taxe due;;100147;11
3517SCA12;23;FM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - livraisons à soi-même : taxe due;;100149;12
3517SCA12;23;FN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - Autres opérations imposables : taxe due;;100161;13
3517SCA12;23;FR;MOA;C516.5004.01;NON;;Valeur;Total TVA brute due sur opérations imposables;;100196;16
3517SCA12;23;FU;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux normal, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100168;07
3517SCA12;23;FV;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé dans les DOM imposable au taux réduit, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;100166;08
3517SCA12;23;FW;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires réalisé en France métropolitaine imposable au taux normal de 20%, hors livraisons de gaz naturel ou d'electricité et acquisitions intracommunautaires : taxe due;;904072;5A
3517SCA12;23;FY;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel de chaud ou froid imposables en France, taxe due;;100185;AA
3517SCA12;23;GA;MOA;C516.5004.01;NON;;Valeur;Remboursements provisionnels obtenus en cours d'année ou d'exercice;;100197;17
3517SCA12;23;GB;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, taxe due;;100087;18
3517SCA12;23;GC;MOA;C516.5004.01;NON;;Valeur;Total général de la TVA brute due sur opérations imposables et régularisations;;100088;19
3517SCA12;23;GF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit de 10% en France métropolitaine : base HT;;904073;6C
3517SCA12;23;GG;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, part de la TVA sur les produits pétroliers;;910766;
3517SCA12;23;GH;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit de 10% en France métropolitaine : Taxe due;;904074;6C
3517SCA12;23;GJ;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - nucléaire;;912336;
3517SCA12;23;GK;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - cogénération biogaz;;912346;
3517SCA12;23;HA;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur autres biens et services (déduction sur facture);;100091;20
3517SCA12;23;HB;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur autres biens et services, déductions forfaitaires;;100192;21
3517SCA12;23;HC;MOA;C516.5004.01;NON;;Valeur;Total TVA déductible sur autres biens et services;;100193;22
3517SCA12;23;HE;MOA;C516.5004.01;NON;;Valeur;Taxe sur les produits phytopharmaceutiques au taux de 0,1 %;;911667;
3517SCA12;23;HF;QTY;C186.6060.01;NON;;Valeur;Nombre d'autres véhicules soumis à la taxe;;911716;
3517SCA12;23;HG;MOA;C516.5004.01;NON;;Valeur;TICCE - crédit imputé sur la TVA;;912237;
3517SCA12;23;HH;MOA;C516.5004.01;NON;;Valeur;TICGN - Taxe due;;912245;
3517SCA12;23;HJ;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - charbon;;912337;
3517SCA12;23;HK;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - centrales houlomotrices ou hydrocinétiques;;912347;
3517SCA12;23;JA;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur biens constituant des immobilisations;;100090;23
3517SCA12;23;JB;PCD;C501.5482.01;NON;;Valeur;Pourcentage de déduction applicable pour la période s'il est différent de 100%;Valeur entière et au plus 2 décimales;100094;25A
3517SCA12;23;JC;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA inférieur à 39 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911503;
3517SCA12;23;JE;MOA;C516.5004.01;NON;;Valeur;Total de la taxe sur les produits phytopharmaceutiques due (a*0,9%+b*0,1%);;911670;66A
3517SCA12;23;JF;QTY;C186.6060.01;NON;;Valeur;Nombre de véhicules exonérés dont la source d'énergie est exclusivement l'électricité, l'hydrogène ou une combinaison des deux;;911717;
3517SCA12;23;JG;MOA;C516.5004.01;NON;;Valeur;TOTAL - crédit imputé sur la TVA;;912252;
3517SCA12;23;JH;MOA;C516.5004.01;NON;;Valeur;TICCE - Taxe due;;912246;
3517SCA12;23;JJ;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - fioul et autres produits pétroliers;;912338;
3517SCA12;23;JK;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - cogénération biomasse;;912348;
3517SCA12;23;KA;MOA;C516.5004.01;NON;;Valeur;Crédit antérieur non imputé et non remboursé;;100151;24
3517SCA12;23;KB;MOA;C516.5004.01;NON;;Valeur;Autre TVA à déduire, omissions ou compléments de déductions;;100092;25
3517SCA12;23;KC;MOA;C516.5004.01;NON;;Valeur;TVA déductible, part des régularisations sur les produits pétroliers compris dans le montant /autre TVA à déduire/;;910767;
3517SCA12;23;KD;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible;;100095;26
3517SCA12;23;KE;MOA;C516.5004.01;NON;;Valeur;Ligne 1 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900101;4O
3517SCA12;23;KF;MOA;C516.5004.01;NON;;Valeur;Ligne 2 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900102;4P
3517SCA12;23;KG;MOA;C516.5004.01;NON;;Valeur;Ligne 3 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900103;4Q
3517SCA12;23;KH;MOA;C516.5004.01;NON;;Valeur;Ligne 4 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900104;4R
3517SCA12;23;KJ;MOA;C516.5004.01;NON;;Valeur;Ligne 5 utilisable pour une nouvelle taxe assimilée créée en cours d'année;;900105;4S
3517SCA12;23;KN;MOA;C516.5004.01;NON;;Valeur;Dont TVA déductible sur les produits pétroliers;;910768;2E
3517SCA12;23;LA;MOA;C516.5004.01;NON;;Valeur;TVA nette due;;100099;28
3517SCA12;23;LB;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA;;100096;29
3517SCA12;23;LC;QTY;C186.6060.01;NON;;Valeur;2-Ensembles articulés constitués d'un tracteur et d'une ou plusieurs semi-remorques - PTRA supérieur ou égal à 39 t - dont nombre de véhicules rail-route;Quantité entière, sans décimale;911504;
3517SCA12;23;LF;QTY;C186.6060.01;NON;;Valeur;Nombre des autres véhicules exonérés;;911718;
3517SCA12;23;LG;MOA;C516.5004.01;NON;;Valeur;Crédit de TIC imputé sur la TVA (Total);;912238;X5
3517SCA12;23;LH;MOA;C516.5004.01;NON;;Valeur;TOTAL - taxe due;;912254;
3517SCA12;23;LJ;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - CCG gaz;;912339;
3517SCA12;23;LK;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - incinération des déchets;;912349;
3517SCA12;23;MA;MOA;C516.5004.01;NON;;Valeur;Imputations et régularisations, Acomptes payés et/ou restant dus;;100194;30
3517SCA12;23;MD;MOA;C516.5004.01;NON;;Valeur;Acompte 1, montant effectivement payé;;100214;
